ticker,event,sector,action,direction,alpha,beta_mkt,beta_smb,beta_hml,r_squared,n_obs
C,2024-12-19,Banks,-25 bp,cut,0.00032194588190697916,1.4532908163834466,-0.24065537660845684,1.4034990698823866,0.5531161969652854,220
C,2025-09-18,Banks,-25 bp,cut,0.0016238689559708004,1.4685541292125848,0.15720269427399397,0.9427116629501631,0.7093101224393765,220
C,2025-10-30,Banks,-25 bp,cut,0.0013398022906228849,1.4496608174067027,0.05141958311010974,0.8738982296302731,0.7295684475221484,220
C,2025-12-11,Banks,-25 bp,cut,0.0008272089673874246,1.4418096735952517,0.011462524937151025,0.828117145076462,0.6961726454729658,220
GS,2022-03-17,Banks,+25 bp,hike,-0.0006521321430370381,1.2166363937879319,0.08637898358896183,0.7038252738966557,0.5558092896323734,220
GS,2022-06-16,Banks,+75 bp,hike,-0.0008106249691847455,1.2552780329799755,0.11656583648534832,0.6140948298960089,0.6036650779575667,220
GS,2022-09-22,Banks,+75 bp,hike,-0.0004951817722075849,1.1526100305704214,0.029128336548738212,0.4919497446158143,0.605867848026479,220
GS,2023-03-23,Banks,+25 bp,hike,0.0007673983156961437,1.0472930300427852,0.16795611231221388,0.5296409548029738,0.6403568549846517,220
GS,2024-09-19,Banks,-50 bp,cut,0.0006409126457898153,1.1212054609911055,0.020127794118780844,1.0265848232799437,0.5772543229036291,220
GS,2024-12-19,Banks,-25 bp,cut,0.0007816866315781905,1.2211245150371246,-0.003269340332800467,0.9940439390277878,0.5358815256620804,220
GS,2025-09-18,Banks,-25 bp,cut,0.0013618120520475568,1.5693895448163957,0.24989878672341748,0.9334144035759813,0.812765653663436,220
GS,2025-10-30,Banks,-25 bp,cut,0.0010916263228459133,1.582511843431043,0.164056650331523,0.9014131066765916,0.8051601734358289,220
GS,2025-12-11,Banks,-25 bp,cut,0.0006444428071010566,1.4709964018643902,0.02797917673879305,0.522330058189235,0.7768020320538128,220
MS,2022-03-17,Banks,+25 bp,hike,0.00019959315922599716,1.1566607196769403,0.08228326868364652,0.7197125859009583,0.49025645120850403,220
MS,2022-06-16,Banks,+75 bp,hike,-0.00031293187336497866,1.3072177632435702,-0.028067559065317434,0.5767551651695217,0.5211716641842217,220
MS,2022-09-22,Banks,+75 bp,hike,-0.0005353846106940537,1.220030632281126,-0.07285225588369612,0.49227793718245416,0.5843817574095199,220
