ticker,event,"[-1,1]","[0,1]","[0,5]"
EQIX,2024-09-19,0.004914380369435572,0.006872255276912606,0.007941133210360413
EQIX,2024-12-19,-0.017244276191641393,-0.007043608766859634,0.0042777092788733396
EQIX,2025-09-18,0.011787301838858708,0.009895515012981661,0.012395461637912868
EQIX,2025-10-30,0.04565182672063892,0.06684990087928826,0.05740201611285759
EQIX,2025-12-11,0.015340818455720492,0.029440342591769614,0.03234440081566204
EXC,2022-03-17,-0.0371019068913913,-0.01760807077283124,-0.004704877643149894
EXC,2022-06-16,-0.022304518809433925,-0.016030966491435768,0.013340520434227432
EXC,2022-09-22,-0.010013295878785779,-0.003328917711360471,-0.09168780972139778
EXC,2023-03-23,-0.0034058153219127356,0.010649637597446016,0.01837923382723194
EXC,2024-09-19,0.0030123191848815054,0.02080154198107373,0.018358984785461167
EXC,2024-12-19,0.015905483731884808,0.009334589703925675,0.01622538493472628
EXC,2025-09-18,0.009961881681195455,0.0030816868408768657,0.0005528894709835933
EXC,2025-10-30,-0.03559172295305355,-0.024553204799220726,-0.05292529387247068
EXC,2025-12-11,-0.01975946049246988,5.909905654138958e-05,0.007824357512888805
GOOGL,2022-03-17,-0.02021484806300131,-0.018210070002546253,-0.00406161758707623
GOOGL,2022-06-16,0.00920696024351542,0.0030729278977164494,0.006222642659123784
GOOGL,2022-09-22,0.02152665063153575,0.018370305602682265,0.019707122928284884
GOOGL,2023-03-23,0.006618651665099909,0.007509554041304017,-0.059420049159219605
GOOGL,2024-09-19,0.006431791109491509,-0.0015642486135164346,-0.023722656897100576
GOOGL,2024-12-19,0.001974752485430704,0.004804809036462963,0.00543159297490897
GOOGL,2025-09-18,0.006308605094968429,0.009440822571467325,-0.011719556003144865
GOOGL,2025-10-30,0.05156154569167508,0.029278197636928724,0.06803112476995252
GOOGL,2025-12-11,-0.011819226422078229,-0.022343573303148578,-0.03834778455328042
GS,2022-03-17,0.01820102801244275,0.0016108993086627488,-0.036631310587204244
GS,2022-06-16,0.03887225092805737,0.0209384947396636,0.05782847074575594
GS,2022-09-22,-0.010327448693694957,-0.021795395070229068,-0.021019902349564835
GS,2023-03-23,0.002093859439387457,-0.007934482718436692,-0.0076292527272055835
GS,2024-09-19,0.016566277811471124,0.018966177288136495,0.016111351856140106
GS,2024-12-19,0.008559518910001803,0.014382948741836139,0.020454387426346116
GS,2025-09-18,0.0031480428453395945,-0.0032014629116683983,-0.014899199081897307
GS,2025-10-30,0.010318947701955293,0.013488651479111461,0.01510791061521504
GS,2025-12-11,0.0004961795841151341,0.00452971968417552,-0.0018451100238212155
HD,2022-03-17,-0.0035665754606780016,0.00895036760030737,-0.08329757812084676
HD,2022-06-16,-0.014669184372338074,-0.0059309667153558555,-0.014554403242091632
HD,2022-09-22,0.022610055815006497,0.01994149877211916,0.054086928987452015
HD,2023-03-23,-0.01558000706406864,-0.006732736511124947,-0.01652309859470543
HD,2024-09-19,0.008058701366604835,0.005438065919652112,0.02470890675267548
HD,2024-12-19,-0.016893107457057265,-0.009512812586668928,-0.013499118082725161
HD,2025-09-18,-0.019167624886565537,-0.009040167219941444,-0.022213263255455445
HD,2025-10-30,-0.006360714018487459,0.0072259182673318914,-0.008946858988782235
HD,2025-12-11,0.025553910010680993,0.02360683442711318,0.018394174076356327
JPM,2022-03-17,0.04196823708856756,0.008730751552721584,0.0030682288947855114
JPM,2022-06-16,0.043751485580510674,0.03675104569753064,0.043994149088588994
JPM,2022-09-22,-0.0031397335952910305,0.0062548151046480024,0.0044491183545396894
JPM,2023-03-23,-0.026913806208866325,-0.021178066014671766,-0.018687874881620402
JPM,2024-09-19,0.0012934905598637608,0.010440828007609912,0.0019696165197486282
JPM,2024-12-19,0.010573572378556927,0.017557663175376437,0.020919153764664394
